JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2465872.500000000, A.D. 2039-Mar-25 00:00:00.0000,  3.847587299864746E+09,  2.252523699923429E+09, -1.349908063801937E+08, -4.690694761643784E+00,  4.164326719439606E+00,  1.849585328120928E-01,
2465873.500000000, A.D. 2039-Mar-26 00:00:00.0000,  3.847189385722670E+09,  2.252863575372973E+09, -1.349763561609989E+08, -4.501673992201688E+00,  3.711114713927214E+00,  1.474915252789673E-01,
2465874.500000000, A.D. 2039-Mar-27 00:00:00.0000,  3.846812429618549E+09,  2.253166740968870E+09, -1.349656370732062E+08, -4.208040347521344E+00,  3.318903604029338E+00,  9.903214758963697E-02,
2465875.500000000, A.D. 2039-Mar-28 00:00:00.0000,  3.846464737791950E+09,  2.253439532084896E+09, -1.349594752154552E+08, -3.827728577196810E+00,  3.011593978489333E+00,  4.254027786869252E-02,
2465876.500000000, A.D. 2039-Mar-29 00:00:00.0000,  3.846152829447791E+09,  2.253690134919160E+09, -1.349584183645654E+08, -3.383958985011602E+00,  2.807909365629996E+00, -1.853426570823324E-02,
2465877.500000000, A.D. 2039-Mar-30 00:00:00.0000,  3.845881039217872E+09,  2.253928087323377E+09, -1.349627025612360E+08, -2.903821552570471E+00,  2.720254551434528E+00, -8.046208031255986E-02,
2465878.500000000, A.D. 2039-Mar-31 00:00:00.0000,  3.845651252828482E+09,  2.254163697213994E+09, -1.349722377041019E+08, -2.416624106265341E+00,  2.753959187949460E+00, -1.394615817557731E-01,
2465879.500000000, A.D. 2039-Apr-01 00:00:00.0000,  3.845462792091952E+09,  2.254407414028020E+09, -1.349866130305609E+08, -1.952105249403017E+00,  2.906952813585235E+00, -1.919295895814994E-01,
2465880.500000000, A.D. 2039-Apr-02 00:00:00.0000,  3.845312456234887E+09,  2.254669191549531E+09, -1.350051221501752E+08, -1.538621027373511E+00,  3.169891101208173E+00, -2.346610338481168E-01,
2465881.500000000, A.D. 2039-Apr-03 00:00:00.0000,  3.845194719256641E+09,  2.254957875649199E+09, -1.350268126479479E+08, -1.201363197598320E+00,  3.526603772268656E+00, -2.651962647361645E-01,
