JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2464753.500000000, A.D. 2036-Mar-01 00:00:00.0000,  4.253750626243390E+08,  6.154936968512022E+08, -1.207497893609285E+07, -1.090368188116983E+01,  8.034275629512027E+00,  2.104322032688026E-01,
2464754.500000000, A.D. 2036-Mar-02 00:00:00.0000,  4.244324846893413E+08,  6.161872000865341E+08, -1.205678105405965E+07, -1.091602588687368E+01,  8.018160372933510E+00,  2.107729102999540E-01,
2464755.500000000, A.D. 2036-Mar-03 00:00:00.0000,  4.234889042120837E+08,  6.168791709172915E+08, -1.203855748336783E+07, -1.092584102548892E+01,  8.000822978496291E+00,  2.111150330361156E-01,
2464756.500000000, A.D. 2036-Mar-04 00:00:00.0000,  4.225443577765117E+08,  6.175697419405174E+08, -1.202030259980568E+07, -1.093832774914774E+01,  7.983506498656249E+00,  2.114151268779665E-01,
2464757.500000000, A.D. 2036-Mar-05 00:00:00.0000,  4.215989062293678E+08,  6.182588085613824E+08, -1.200201982856530E+07, -1.094796039504210E+01,  7.968277915998119E+00,  2.118263966599820E-01,
2464758.500000000, A.D. 2036-Mar-06 00:00:00.0000,  4.206524044425022E+08,  6.189465504493254E+08, -1.198370504868454E+07, -1.096096820756062E+01,  7.950859752585162E+00,  2.121110897652176E-01,
2464759.500000000, A.D. 2036-Mar-07 00:00:00.0000,  4.197048987001629E+08,  6.196328212441629E+08, -1.196536247837129E+07, -1.097310960876550E+01,  7.934994792574835E+00,  2.124671241645339E-01,
2464760.500000000, A.D. 2036-Mar-08 00:00:00.0000,  4.187562985070707E+08,  6.203175497554576E+08, -1.194699630772540E+07, -1.098383248364698E+01,  7.915603223189722E+00,  2.127098541219992E-01,
2464761.500000000, A.D. 2036-Mar-09 00:00:00.0000,  4.178068353205099E+08,  6.210008054716216E+08, -1.192860104338387E+07, -1.099549352762018E+01,  7.899876875383335E+00,  2.130697301002531E-01,
2464762.500000000, A.D. 2036-Mar-10 00:00:00.0000,  4.168563819092436E+08,  6.216825531995498E+08, -1.191017948139167E+07, -1.100519153185412E+01,  7.882351646279155E+00,  2.134018004272509E-01,
2464763.500000000, A.D. 2036-Mar-11 00:00:00.0000,  4.159049977167535E+08,  6.223629151483946E+08, -1.189172594052848E+07, -1.101759906997805E+01,  7.865615694439036E+00,  2.137205066263479E-01,
2464764.500000000, A.D. 2036-Mar-12 00:00:00.0000,  4.149526976126266E+08,  6.230417761360925E+08, -1.187324484145895E+07, -1.102691106742377E+01,  7.850086219807299E+00,  2.141221687681578E-01,
2464765.500000000, A.D. 2036-Mar-13 00:00:00.0000,  4.139993739292995E+08,  6.237193369921813E+08, -1.185473077806824E+07, -1.104018144483990E+01,  7.833146617855007E+00,  2.144163284322316E-01,
2464766.500000000, A.D. 2036-Mar-14 00:00:00.0000,  4.130450309380292E+08,  6.243954264292383E+08, -1.183618944340768E+07, -1.105211841773811E+01,  7.817307786628445E+00,  2.147740424407258E-01,
2464767.500000000, A.D. 2036-Mar-15 00:00:00.0000,  4.120895706450206E+08,  6.250699935716887E+08, -1.181762426841259E+07, -1.106356685178994E+01,  7.797687239027939E+00,  2.149963947067293E-01,
2464768.500000000, A.D. 2036-Mar-16 00:00:00.0000,  4.111332355396224E+08,  6.257430430312662E+08, -1.179903193226111E+07, -1.107496807697812E+01,  7.781814076884494E+00,  2.153528514954837E-01,
2464769.500000000, A.D. 2036-Mar-17 00:00:00.0000,  4.101758922939059E+08,  6.264145677580612E+08, -1.178041434942243E+07, -1.108493130289456E+01,  7.763567291122516E+00,  2.156531675761348E-01,
2464770.500000000, A.D. 2036-Mar-18 00:00:00.0000,  4.092176374858635E+08,  6.270846618780451E+08, -1.176176620148978E+07, -1.109719752918062E+01,  7.746762715900317E+00,  2.159712398388671E-01,
2464771.500000000, A.D. 2036-Mar-19 00:00:00.0000,  4.082584604284037E+08,  6.277532085067160E+08, -1.174309229070833E+07, -1.110612064567530E+01,  7.730260741386244E+00,  2.163429972584638E-01,
