JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2463823.500000000, A.D. 2033-Aug-14 00:00:00.0000,  1.171419146198098E+08, -8.757360141856478E+07, -3.793701996158957E+07,  1.822907661216681E+01,  2.115059368834283E+01,  9.167888012893879E+00,
2463824.500000000, A.D. 2033-Aug-15 00:00:00.0000,  1.187000511321723E+08, -8.573384255602761E+07, -3.713956211871186E+07,  1.783800783927291E+01,  2.143543122285996E+01,  9.291356977780907E+00,
2463825.500000000, A.D. 2033-Aug-16 00:00:00.0000,  1.202241699851511E+08, -8.386973045624025E+07, -3.633154783634873E+07,  1.744164782366034E+01,  2.171431210076654E+01,  9.412243999380156E+00,
2463826.500000000, A.D. 2033-Aug-17 00:00:00.0000,  1.217138184520649E+08, -8.198178336609882E+07, -3.551320175127523E+07,  1.704009952496263E+01,  2.198715340280125E+01,  9.530513135791111E+00,
2463827.500000000, A.D. 2033-Aug-18 00:00:00.0000,  1.231685527687684E+08, -8.007052663846336E+07, -3.468475158039252E+07,  1.663346744761346E+01,  2.225387356225256E+01,  9.646129031359823E+00,
2463828.500000000, A.D. 2033-Aug-19 00:00:00.0000,  1.245879382665866E+08, -7.813649261429057E+07, -3.384642806965031E+07,  1.622185762833164E+01,  2.251439238814397E+01,  9.759056926491892E+00,
2463829.500000000, A.D. 2033-Aug-20 00:00:00.0000,  1.259715495041348E+08, -7.618022050278933E+07, -3.299846494212991E+07,  1.580537762276730E+01,  2.276863108788129E+01,  9.869262667303200E+00,
2463830.500000000, A.D. 2033-Aug-21 00:00:00.0000,  1.273189703979353E+08, -7.420225625962946E+07, -3.214109884529369E+07,  1.538413649093824E+01,  2.301651228973482E+01,  9.976712715295452E+00,
2463831.500000000, A.D. 2033-Aug-22 00:00:00.0000,  1.286297943517152E+08, -7.220315246320279E+07, -3.127456929739200E+07,  1.495824478128525E+01,  2.325796006548413E+01,  1.008137415720280E+01,
2463832.500000000, A.D. 2033-Aug-23 00:00:00.0000,  1.299036243842683E+08, -7.018346818891180E+07, -3.039911863300841E+07,  1.452781451334875E+01,  2.349289995347293E+01,  1.018321471510065E+01,
2463833.500000000, A.D. 2033-Aug-24 00:00:00.0000,  1.311400732557634E+08, -6.814376888144249E+07, -2.951499194771892E+07,  1.409295915920674E+01,  2.372125898222360E+01,  1.028220275681210E+01,
2463834.500000000, A.D. 2033-Aug-25 00:00:00.0000,  1.323387635924056E+08, -6.608462622497101E+07, -2.862243704183938E+07,  1.365379362390540E+01,  2.394296569465898E+01,  1.037830730659809E+01,
2463835.500000000, A.D. 2033-Aug-26 00:00:00.0000,  1.334993280093708E+08, -6.400661801125232E+07, -2.772170436323883E+07,  1.321043422515818E+01,  2.415795017289017E+01,  1.047149805607976E+01,
