JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2460347.500000000, A.D. 2024-Feb-07 00:00:00.0000, -4.560637319441728E+07, -9.911134079881516E+07,  1.299264418885365E+06,  3.280836971172062E+01, -1.628764765426837E+01, -2.222682254223052E+00,
2460348.500000000, A.D. 2024-Feb-08 00:00:00.0000, -4.273882011435977E+07, -1.004659596225265E+08,  1.105261250839286E+06,  3.355200359993625E+01, -1.505293479700794E+01, -2.265682770847508E+00,
2460349.500000000, A.D. 2024-Feb-09 00:00:00.0000, -3.981201776425648E+07, -1.017100004820256E+08,  9.082029549138322E+05,  3.417670571260346E+01, -1.373200790669197E+01, -2.293138341419610E+00,
2460350.500000000, A.D. 2024-Feb-10 00:00:00.0000, -3.683697690098602E+07, -1.028371211666152E+08,  7.094884453190416E+05,  3.466651023566294E+01, -1.235113502282899E+01, -2.303906120026044E+00,
2460351.500000000, A.D. 2024-Feb-11 00:00:00.0000, -3.382580359223690E+07, -1.038433940791501E+08,  5.105758542490453E+05,  3.501215568601546E+01, -1.093966330371317E+01, -2.297765127401886E+00,
2460352.500000000, A.D. 2024-Feb-12 00:00:00.0000, -3.079109309607919E+07, -1.047274977871867E+08,  3.129018992692530E+05,  3.521163528099613E+01, -9.528272230243886E+00, -2.275429482917552E+00,
2460353.500000000, A.D. 2024-Feb-13 00:00:00.0000, -2.774529510105203E+07, -1.054907533619321E+08,  1.178025742767751E+05,  3.527030613142868E+01, -8.147145890458011E+00, -2.238504690943111E+00,
2460354.500000000, A.D. 2024-Feb-14 00:00:00.0000, -2.470008892917699E+07, -1.061370033154546E+08, -7.356000631456077E+04,  3.520055060517210E+01, -6.824175758742127E+00, -2.189389646909154E+00,
2460355.500000000, A.D. 2024-Feb-15 00:00:00.0000, -2.166580669640821E+07, -1.066723405415067E+08, -2.602601556949094E+05,  3.502101051388918E+01, -5.583303524195777E+00, -2.131130338112643E+00,
2460356.500000000, A.D. 2024-Feb-16 00:00:00.0000, -1.865093950047737E+07, -1.071047038086693E+08, -4.416567474076003E+05,  3.475544082237471E+01, -4.443104983232109E+00, -2.067234159721189E+00,
2460357.500000000, A.D. 2024-Feb-17 00:00:00.0000, -1.566175664317379E+07, -1.074433644888060E+08, -6.174240040145963E+05,  3.443125277894627E+01, -3.415701312397455E+00, -2.001456167907352E+00,
2460358.500000000, A.D. 2024-Feb-18 00:00:00.0000, -1.270206100156005E+07, -1.076983358330553E+08, -7.875630705073029E+05,  3.407783530229314E+01, -2.506064075326946E+00, -1.937570303149432E+00,
2460359.500000000, A.D. 2024-Feb-19 00:00:00.0000, -9.773095360727185E+06, -1.078797408275425E+08, -9.523936729251295E+05,  3.372475698040612E+01, -1.711756309610307E+00, -1.879139533149221E+00,
2460360.500000000, A.D. 2024-Feb-20 00:00:00.0000, -6.873605315654092E+06, -1.079971771838729E+08, -1.112526376929015E+06,  3.339995831619223E+01, -1.023125449181364E+00, -1.829298930651006E+00,
2460361.500000000, A.D. 2024-Feb-21 00:00:00.0000, -4.000054802838712E+06, -1.080591181914339E+08, -1.268817143971018E+06,  3.312804444831664E+01, -4.239362869884745E-01, -1.790564912687737E+00,
2460362.500000000, A.D. 2024-Feb-22 00:00:00.0000, -1.146981015742320E+06, -1.080723859691067E+08, -1.422306962076053E+06,  3.292878244849481E+01,  1.075946489144226E-01, -1.764682272525159E+00,
2460363.500000000, A.D. 2024-Feb-23 00:00:00.0000,  1.692533040790439E+06, -1.080417292366647E+08, -1.574150238292910E+06,  3.281589482149656E+01,  5.974264090169095E-01, -1.752518331094522E+00,
2460364.500000000, A.D. 2024-Feb-24 00:00:00.0000,  4.526297274878509E+06, -1.079695313502770E+08, -1.725536325087838E+06,  3.279622277219376E+01,  1.074066357424310E+00, -1.754010661516914E+00,
2460365.500000000, A.D. 2024-Feb-25 00:00:00.0000,  7.362398838021473E+06, -1.078556664009016E+08, -1.877608971564226E+06,  3.286931025642323E+01,  1.566787582940404E+00, -1.768171573621991E+00,
2460366.500000000, A.D. 2024-Feb-26 00:00:00.0000,  1.020856970525361E+07, -1.076975121434528E+08, -2.031388616870008E+06,  3.302743417410200E+01,  2.103799711513113E+00, -1.793149084340862E+00,
2460367.500000000, A.D. 2024-Feb-27 00:00:00.0000,  1.307157616965467E+07, -1.074901189591091E+08, -2.187702269791394E+06,  3.325607885845757E+01,  2.710484686541634E+00, -1.826340655544652E+00,
2460368.500000000, A.D. 2024-Feb-28 00:00:00.0000,  1.595666757911773E+07, -1.072265245362822E+08, -2.347125255892985E+06,  3.353482592325649E+01,  3.407805121803187E+00, -1.864552763329397E+00,
2460369.500000000, A.D. 2024-Feb-29 00:00:00.0000,  1.886711803041060E+07, -1.068981950678618E+08, -2.509938389867306E+06,  3.383860520241028E+01,  4.210982308731417E+00, -1.904196568099852E+00,
2460370.500000000, A.D. 2024-Mar-01 00:00:00.0000,  2.180388906683015E+07, -1.064955660453639E+08, -2.676103190121964E+06,  3.413923049788054E+01,  5.128524517152975E+00, -1.941507753502077E+00,
2460371.500000000, A.D. 2024-Mar-02 00:00:00.0000,  2.476543404682278E+07, -1.060086496550674E+08, -2.845256652421810E+06,  3.440712648465052E+01,  6.161664868841778E+00, -1.972777128500758E+00,
2460372.500000000, A.D. 2024-Mar-03 00:00:00.0000,  2.774765621174423E+07, -1.054276717176068E+08, -3.016725906699635E+06,  3.461314146498782E+01,  7.304243088893030E+00, -1.994577930576415E+00,
2460373.500000000, A.D. 2024-Mar-04 00:00:00.0000,  3.074402310825693E+07, -1.047436993085595E+08, -3.189561868679337E+06,  3.473033542888518E+01,  8.543038373932147E+00, -2.003975969136669E+00,
2460374.500000000, A.D. 2024-Mar-05 00:00:00.0000,  3.374583048620877E+07, -1.039492207633445E+08, -3.362589839651793E+06,  3.473563438263324E+01,  9.858533108532050E+00, -1.998709794535351E+00,
2460375.500000000, A.D. 2024-Mar-06 00:00:00.0000,  3.674259967759420E+07, -1.030386426707141E+08, -3.534473974233404E+06,  3.461125006131607E+01,  1.122606088964599E+01, -1.977329905775746E+00,
2460376.500000000, A.D. 2024-Mar-07 00:00:00.0000,  3.972258432217309E+07, -1.020086735184082E+08, -3.703791690240279E+06,  3.434577844631816E+01,  1.261726888504038E+01, -1.939288507592364E+00,
2460377.500000000, A.D. 2024-Mar-08 00:00:00.0000,  4.267335563687027E+07, -1.008585705636292E+08, -3.869113488495484E+06,  3.393491009346806E+01,  1.400180538462906E+01, -1.884974342867336E+00,
2460378.500000000, A.D. 2024-Mar-09 00:00:00.0000,  4.558243063578834E+07, -9.959023483862753E+07, -4.029083320419528E+06,  3.338170894701014E+01,  1.534912967192238E+01, -1.815690475383271E+00,
2460379.500000000, A.D. 2024-Mar-10 00:00:00.0000,  4.843790508766951E+07, -9.820814845944872E+07, -4.182494607761227E+06,  3.269644262596285E+01,  1.663033388391803E+01, -1.733576376535969E+00,
2460380.500000000, A.D. 2024-Mar-11 00:00:00.0000,  5.122905270765989E+07, -9.671915801929316E+07, -4.328357283844046E+06,  3.189597451818196E+01,  1.781986579638779E+01, -1.641479065712557E+00,
2460381.500000000, A.D. 2024-Mar-12 00:00:00.0000,  5.394685413796151E+07, -9.513211723080079E+07, -4.465951773075186E+06,  3.100275473604069E+01,  1.889704751229526E+01, -1.542781160509898E+00,
2460382.500000000, A.D. 2024-Mar-13 00:00:00.0000,  5.658442355194217E+07, -9.345741056174715E+07, -4.594866621815581E+06,  3.004347144681839E+01,  1.984729747570324E+01, -1.441196320396661E+00,
2460383.500000000, A.D. 2024-Mar-14 00:00:00.0000,  5.913730695750770E+07, -9.170638686297266E+07, -4.715017490477052E+06,  2.904744479930420E+01,  2.066298132308928E+01, -1.340544555611948E+00,
2460384.500000000, A.D. 2024-Mar-15 00:00:00.0000,  6.160363409749364E+07, -8.989073747349891E+07, -4.826646353123307E+06,  2.804486136300735E+01,  2.134383971555307E+01, -1.244521100802672E+00,
2460385.500000000, A.D. 2024-Mar-16 00:00:00.0000,  6.398411477053437E+07, -8.802185667120095E+07, -4.930300957608439E+06,  2.706495672075155E+01,  2.189696708893702E+01, -1.156472945272530E+00,
2460386.500000000, A.D. 2024-Mar-17 00:00:00.0000,  6.628187988107816E+07, -8.611022341181436E+07, -5.026795802808113E+06,  2.613425701632930E+01,  2.233634264169490E+01, -1.079196644827351E+00,
2460387.500000000, A.D. 2024-Mar-18 00:00:00.0000,  6.850217699355239E+07, -8.416484199890186E+07, -5.117157016397707E+06,  2.527498666352798E+01,  2.268194218255902E+01, -1.014769742510357E+00,
2460388.500000000, A.D. 2024-Mar-19 00:00:00.0000,  7.065193903595857E+07, -8.219277573202981E+07, -5.202554498197701E+06,  2.450373929065848E+01,  2.295848501710455E+01, -9.644260761799908E-01,
2460389.500000000, A.D. 2024-Mar-20 00:00:00.0000,  7.273925253147578E+07, -8.019880190897146E+07, -5.284225470483419E+06,  2.383049294303085E+01,  2.319389230580349E+01, -9.284825748027021E-01,
2460390.500000000, A.D. 2024-Mar-21 00:00:00.0000,  7.477275786146894E+07, -7.818520915613778E+07, -5.363394100507446E+06,  2.325802957412944E+01,  2.341755091889307E+01, -9.063220057678132E-01,
2460391.500000000, A.D. 2024-Mar-22 00:00:00.0000,  7.676101820614934E+07, -7.615174938092780E+07, -5.441192099864885E+06,  2.278179420381471E+01,  2.365848867306234E+01, -8.964327238343150E-01,
2460392.500000000, A.D. 2024-Mar-23 00:00:00.0000,  7.871189571740621E+07, -7.409574720960070E+07, -5.518585145646937E+06,  2.239020231237113E+01,  2.394357223807544E+01, -8.965029965819440E-01,
2460393.500000000, A.D. 2024-Mar-24 00:00:00.0000,  8.063197303567481E+07, -7.201236016960424E+07, -5.596309613218836E+06,  2.206537670721188E+01,  2.429583761871438E+01, -9.035641533718923E-01,
2460394.500000000, A.D. 2024-Mar-25 00:00:00.0000,  8.252605549609253E+07, -6.989497368171938E+07, -5.674823481573291E+06,  2.178426891118852E+01,  2.473305503305924E+01, -9.141738277561000E-01,
2460395.500000000, A.D. 2024-Mar-26 00:00:00.0000,  8.439678444736868E+07, -6.773570670545068E+07, -5.754274407902900E+06,  2.152009667446561E+01,  2.526661571523730E+01, -9.246281185195464E-01,
2460396.500000000, A.D. 2024-Mar-27 00:00:00.0000,  8.624438532980426E+07, -6.552599713218716E+07, -5.834486920999877E+06,  2.124400993562106E+01,  2.590080854069222E+01, -9.311897311892885E-01,
2460397.500000000, A.D. 2024-Mar-28 00:00:00.0000,  8.806656594003314E+07, -6.325723115626164E+07, -5.914969517177593E+06,  2.092688362731378E+01,  2.663253060186736E+01, -9.303181874015127E-01,
2460398.500000000, A.D. 2024-Mar-29 00:00:00.0000,  8.985857115043584E+07, -6.092137817078265E+07, -5.994941228706136E+06,  2.054112798698930E+01,  2.745144940127688E+01, -9.188880634111545E-01,
2460399.500000000, A.D. 2024-Mar-30 00:00:00.0000,  9.161339080932912E+07, -5.851159239660389E+07, -6.073376047270112E+06,  2.006240596529169E+01,  2.834060679076212E+01, -8.943819489434919E-01,
2460400.500000000, A.D. 2024-Mar-31 00:00:00.0000,  9.332210820578016E+07, -5.602274447967836E+07, -6.149062496099599E+06,  1.947115298923179E+01,  2.927742784945399E+01, -8.550463590171802E-01,
2460401.500000000, A.D. 2024-Apr-01 00:00:00.0000,  9.497436790988033E+07, -5.345185056072441E+07, -6.220674720587634E+06,  1.875380638824448E+01,  3.023507320106321E+01, -8.000010903116301E-01,
2460402.500000000, A.D. 2024-Apr-02 00:00:00.0000,  9.655893451828660E+07, -5.079837257132418E+07, -6.286850764721490E+06,  1.790366949445406E+01,  3.118405232914254E+01, -7.292953524023371E-01,
2460403.500000000, A.D. 2024-Apr-03 00:00:00.0000,  9.806430828977318E+07, -4.806437136117629E+07, -6.346273262356848E+06,  1.692135770400773E+01,  3.209399953392889E+01, -6.439072496026341E-01,
2460404.500000000, A.D. 2024-Apr-04 00:00:00.0000,  9.947936018453884E+07, -4.525450323352919E+07, -6.397747624976458E+06,  1.581479927625524E+01,  3.293550425670836E+01, -5.456866433828598E-01,
2460405.500000000, A.D. 2024-Apr-05 00:00:00.0000,  1.007939476357339E+08, -4.237586001274675E+07, -6.440272960087532E+06,  1.459879079723862E+01,  3.368188418200641E+01, -4.372448777270534E-01,
2460406.500000000, A.D. 2024-Apr-06 00:00:00.0000,  1.019994735543838E+08, -3.943766230736673E+07, -6.473101397524266E+06,  1.329413438833899E+01,  3.431079301658684E+01, -3.217980898510220E-01,
2460407.500000000, A.D. 2024-Apr-07 00:00:00.0000,  1.030893545280850E+08, -3.645082458223525E+07, -6.495782207614752E+06,  1.192640924390042E+01,  3.480556492442348E+01, -2.029736588561128E-01,
2460408.500000000, A.D. 2024-Apr-08 00:00:00.0000,  1.040593697086040E+08, -3.342741846859143E+07, -6.508188022353921E+06,  1.052445237833514E+01,  3.515621365388566E+01, -8.459159257122018E-02,
2460409.500000000, A.D. 2024-Apr-09 00:00:00.0000,  1.049078691563390E+08, -3.038006694479178E+07, -6.510521561860643E+06,  9.118641194004535E+00,  3.536002544824927E+01,  2.956581901574928E-02,
2460410.500000000, A.D. 2024-Apr-10 00:00:00.0000,  1.056358289770393E+08, -2.732130623442321E+07, -6.503302456954353E+06,  7.739082564919118E+00,  3.542170959947419E+01,  1.359820398962661E-01,
2460411.500000000, A.D. 2024-Apr-11 00:00:00.0000,  1.062467499258142E+08, -2.426295423590135E+07, -6.487334972192057E+06,  6.413818831191165E+00,  3.535309747767424E+01,  2.316181108032183E-01,
2460412.500000000, A.D. 2024-Apr-12 00:00:00.0000,  1.067464056958085E+08, -2.121552389832800E+07, -6.463658598165304E+06,  5.167160067651034E+00,  3.517240840017974E+01,  3.140953442875318E-01,
2460413.500000000, A.D. 2024-Apr-13 00:00:00.0000,  1.071424562721283E+08, -1.818771721673764E+07, -6.433484526265233E+06,  4.018244290001229E+00,  3.490312711580178E+01,  3.818377538971784E-01,
2460414.500000000, A.D. 2024-Apr-14 00:00:00.0000,  1.074439499569279E+08, -1.518603060307364E+07, -6.398121879798487E+06,  2.979913362846494E+00,  3.457256136137450E+01,  4.341655345039950E-01,
2460415.500000000, A.D. 2024-Apr-15 00:00:00.0000,  1.076607444574807E+08, -1.221449559710527E+07, -6.358898199797327E+06,  2.057973123409258E+00,  3.421016745488262E+01,  4.713338955307496E-01,
2460416.500000000, A.D. 2024-Apr-16 00:00:00.0000,  1.078028823617683E+08, -9.274570628185075E+06, -6.317079034036683E+06,  1.250882806533877E+00,  3.384574603300443E+01,  4.945148809928579E-01,
2460417.500000000, A.D. 2024-Apr-17 00:00:00.0000,  1.078799591048662E+08, -6.365190327503772E+06, -6.273791532297608E+06,  5.498926792965448E-01,  3.350761795831929E+01,  5.057232867015617E-01,
2460418.500000000, A.D. 2024-Apr-18 00:00:00.0000,  1.079005219847424E+08, -3.482969282990633E+06, -6.229956706475573E+06, -6.037853682108629E-02,  3.322089162992623E+01,  5.076911937107518E-01,
2460419.500000000, A.D. 2024-Apr-19 00:00:00.0000,  1.078715368902435E+08, -6.225477110657974E+05, -6.186234485628275E+06, -6.009616948529825E-01,  3.300592735713975E+01,  5.036987702581364E-01,
2460420.500000000, A.D. 2024-Apr-20 00:00:00.0000,  1.077979552726497E+08,  2.222942134674793E+06, -6.142984915717851E+06, -1.097210609068269E+00,  3.287709243925870E+01,  4.973716610264631E-01,
2460421.500000000, A.D. 2024-Apr-21 00:00:00.0000,  1.076824077771154E+08,  5.061317360351648E+06, -6.100247869207256E+06, -1.577211721348976E+00,  3.284188286753042E+01,  4.924573199231901E-01,
2460422.500000000, A.D. 2024-Apr-22 00:00:00.0000,  1.075250432244767E+08,  7.900727798915506E+06, -6.057742500857812E+06, -2.070027049889855E+00,  3.290046520976313E+01,  4.925939265181807E-01,
2460423.500000000, A.D. 2024-Apr-23 00:00:00.0000,  1.073235227683792E+08,  1.074901905098279E+07, -6.014886481874128E+06, -2.603877588926489E+00,  3.304566661629288E+01,  5.010859785030100E-01,
2460424.500000000, A.D. 2024-Apr-24 00:00:00.0000,  1.070731695880387E+08,  1.361311414268299E+07, -5.970833838381260E+06, -3.204377959507632E+00,  3.326341356071867E+01,  5.207002454651057E-01,
2460425.500000000, A.D. 2024-Apr-25 00:00:00.0000,  1.067672649903204E+08,  1.649845160893588E+07, -5.924529085643754E+06, -3.892929986505247E+00,  3.353359256610828E+01,  5.534945277265244E-01,
2460426.500000000, A.D. 2024-Apr-26 00:00:00.0000,  1.063974728646524E+08,  1.940851437024147E+07, -5.874774355628485E+06, -4.685373186642764E+00,  3.383128043570459E+01,  6.006896636857810E-01,
2460427.500000000, A.D. 2024-Apr-27 00:00:00.0000,  1.059543666051152E+08,  2.234447823503739E+07, -5.820305423072658E+06, -5.590974487182116E+00,  3.412826897556330E+01,  6.625925919908511E-01,
2460428.500000000, A.D. 2024-Apr-28 00:00:00.0000,  1.054280263632433E+08,  2.530500156553445E+07, -5.759871992461642E+06, -6.611818810275758E+00,  3.439479123884742E+01,  7.385751617647820E-01,
2460429.500000000, A.D. 2024-Apr-29 00:00:00.0000,  1.048086702038120E+08,  2.828616903742298E+07, -5.692317348348043E+06, -7.742637715060420E+00,  3.460134403277033E+01,  8.271099848221191E-01,
2460430.500000000, A.D. 2024-Apr-30 00:00:00.0000,  1.040872806658073E+08,  3.128159302782431E+07, -5.616652510101778E+06, -8.971086578838653E+00,  3.472049555864701E+01,  9.258611456337444E-01,
2460431.500000000, A.D. 2024-May-01 00:00:00.0000,  1.032561885081107E+08,  3.428266655425025E+07, -5.532120367115250E+06, -1.027845344881026E+01,  3.472856796117483E+01,  1.031824239798441E+00,
2460432.500000000, A.D. 2024-May-02 00:00:00.0000,  1.023095780273039E+08,  3.727895244622139E+07, -5.438245881277032E+06, -1.164075637451054E+01,  3.460709218974027E+01,  1.141507203933266E+00,
2460433.500000000, A.D. 2024-May-03 00:00:00.0000,  1.012438831143318E+08,  4.025868512404908E+07, -5.334869292924536E+06, -1.303016234327265E+01,  3.434394645715147E+01,  1.251140912597586E+00,
2460434.500000000, A.D. 2024-May-04 00:00:00.0000,  1.000580498761963E+08,  4.320935449265638E+07, -5.222160302702481E+06, -1.441664133119390E+01,  3.393410887311870E+01,  1.356906702793077E+00,
2460435.500000000, A.D. 2024-May-05 00:00:00.0000,  9.875364978228889E+07,  4.611833645086955E+07, -5.100612361603403E+06, -1.576975464569099E+01,  3.337997835498766E+01,  1.455166954396807E+00,
2460436.500000000, A.D. 2024-May-06 00:00:00.0000,  9.733483640647021E+07,  4.897353167373770E+07, -4.971017414225979E+06, -1.706046854738503E+01,  3.269124424198849E+01,  1.542684668545347E+00,
2460437.500000000, A.D. 2024-May-07 00:00:00.0000,  9.580814837001027E+07,  5.176397382040371E+07, -4.834422632009977E+06, -1.826288259749710E+01,  3.188431255635645E+01,  1.616818656823160E+00,
2460438.500000000, A.D. 2024-May-08 00:00:00.0000,  9.418217046564658E+07,  5.448037018372576E+07, -4.692071771224542E+06, -1.935576737672809E+01,  3.098132388769982E+01,  1.675682441256495E+00,
2460439.500000000, A.D. 2024-May-09 00:00:00.0000,  9.246707358766337E+07,  5.711554191654120E+07, -4.545334727848396E+06, -2.032381784524036E+01,  3.000882277707598E+01,  1.718257177856385E+00,
2460440.500000000, A.D. 2024-May-10 00:00:00.0000,  9.067406147992285E+07,  5.966473709205674E+07, -4.395629581029829E+06, -2.115854595231974E+01,  2.899615972636800E+01,  1.744451719889817E+00,
2460441.500000000, A.D. 2024-May-11 00:00:00.0000,  8.881475799276155E+07,  6.212579760900407E+07, -4.244341874675892E+06, -2.185875810124809E+01,  2.797372326097029E+01,  1.755106160236453E+00,
2460442.500000000, A.D. 2024-May-12 00:00:00.0000,  8.690057216433473E+07,  6.449916986316120E+07, -4.092746054976441E+06, -2.243058838858693E+01,  2.697110983547312E+01,  1.751938638576560E+00,
