JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2465190.500000000, A.D. 2037-May-12 00:00:00.0000,  1.401641247289630E+07, -6.588999953858142E+07, -6.667919652695119E+06,  3.686655451661021E+01,  1.122977863493932E+01, -2.343998013015319E+00,
2465191.500000000, A.D. 2037-May-13 00:00:00.0000,  1.719635614299532E+07, -6.482448940856797E+07, -6.862359718792476E+06,  3.672902989475875E+01,  1.345321712174638E+01, -2.155308283240698E+00,
2465192.500000000, A.D. 2037-May-14 00:00:00.0000,  2.036026688663789E+07, -6.356203864600036E+07, -7.040022142341182E+06,  3.648997889611366E+01,  1.578907159995646E+01, -1.954994707466664E+00,
2465193.500000000, A.D. 2037-May-15 00:00:00.0000,  2.349793970768597E+07, -6.209292212531623E+07, -7.199740079648420E+06,  3.611603060321642E+01,  1.823631639290575E+01, -1.739317201597777E+00,
2465194.500000000, A.D. 2037-May-16 00:00:00.0000,  2.659626175387664E+07, -6.040784571061209E+07, -7.340032756594546E+06,  3.557355047996217E+01,  2.078598985586367E+01, -1.504787645025573E+00,
2465195.500000000, A.D. 2037-May-17 00:00:00.0000,  2.963926844600692E+07, -5.849862830611196E+07, -7.459137021664195E+06,  3.483045844091163E+01,  2.342135157286349E+01, -1.248393040350976E+00,
2465196.500000000, A.D. 2037-May-18 00:00:00.0000,  3.260835295686950E+07, -5.635885162697687E+07, -7.555057143137023E+06,  3.385794296675909E+01,  2.611846749521706E+01, -9.677926518848174E-01,
2465197.500000000, A.D. 2037-May-19 00:00:00.0000,  3.548261563665235E+07, -5.398444235609150E+07, -7.625630106558524E+06,  3.263197068334277E+01,  2.884718080904462E+01, -6.614779972494134E-01,
2465198.500000000, A.D. 2037-May-20 00:00:00.0000,  3.823933183948580E+07, -5.137415605770905E+07, -7.668602806955289E+06,  3.113450452049855E+01,  3.157240239446090E+01, -3.288869770483700E-01,
2465199.500000000, A.D. 2037-May-21 00:00:00.0000,  4.085450989523638E+07, -4.852993882308216E+07, -7.681716901809534E+06,  2.935436284102374E+01,  3.425563493988182E+01,  2.953361253612208E-02,
2465200.500000000, A.D. 2037-May-22 00:00:00.0000,  4.330350612644392E+07, -4.545715071296654E+07, -7.662796735363370E+06,  2.728767564527998E+01,  3.685663037624073E+01,  4.123196124328654E-01,
2465201.500000000, A.D. 2037-May-23 00:00:00.0000,  4.556166115707654E+07, -4.216464412623598E+07, -7.609835685296463E+06,  2.493792070526472E+01,  3.933507226760021E+01,  8.170340198205164E-01,
2465202.500000000, A.D. 2037-May-24 00:00:00.0000,  4.760492149141099E+07, -3.866469968326190E+07, -7.521076523589576E+06,  2.231555065963665E+01,  4.165217374797273E+01,  1.240360007769748E+00,
2465203.500000000, A.D. 2037-May-25 00:00:00.0000,  4.941041250784076E+07, -3.497283145155945E+07, -7.395081909681223E+06,  1.943724999652854E+01,  4.377208774997119E+01,  1.678234813490240E+00,
2465204.500000000, A.D. 2037-May-26 00:00:00.0000,  5.095693351444468E+07, -3.110748174205447E+07, -7.230791912339149E+06,  1.632488673357065E+01,  4.566303945033357E+01,  2.126014209078996E+00,
2465205.500000000, A.D. 2037-May-27 00:00:00.0000,  5.222535210413431E+07, -2.708963268212916E+07, -7.027566436153125E+06,  1.300424580946641E+01,  4.729811049342374E+01,  2.578655295345587E+00,
2465206.500000000, A.D. 2037-May-28 00:00:00.0000,  5.319888334223542E+07, -2.294236680606072E+07, -6.785211543295054E+06,  9.503648202737621E+00,  4.865562972014565E+01,  3.030904225095199E+00,
2465207.500000000, A.D. 2037-May-29 00:00:00.0000,  5.386324880985262E+07, -1.869041156848276E+07, -6.503989833219259E+06,  5.852570261989317E+00,  4.971915457949172E+01,  3.477475286653124E+00,
2465208.500000000, A.D. 2037-May-30 00:00:00.0000,  5.420672059896521E+07, -1.435970267602417E+07, -6.184616185916489E+06,  2.080380577643572E+00,  5.047705960651012E+01,  3.913208635581022E+00,
2465209.500000000, A.D. 2037-May-31 00:00:00.0000,  5.422006531366465E+07, -9.976998283145161E+06, -5.828241197581422E+06, -1.784693876421472E+00,  5.092178153857720E+01,  4.333195875251594E+00,
2465210.500000000, A.D. 2037-Jun-01 00:00:00.0000,  5.389641222121472E+07, -5.569570410736657E+06, -5.436425450988514E+06, -5.716275184472870E+00,  5.104880279989494E+01,  4.732865619757238E+00,
